zf_01,10,10,#ff0000
zf_02,10,10,#ffff00
zf_03,10,10,#00ff00
zf_04,10,10,#00ffff
zf_05,10,10,#0000ff
zf_06,10,10,#ff00ff
zf_07,10,10,#ff9191
zf_08,10,10,#ffd269
zf_09,10,10,#35800a
zf_10,10,10,#54a0e3
zf_11,10,10,#bd09b8
zf_12,10,10,#579137
